trial_id,phase_id,phase_label,ramp_configuration,ramps_up,ramps_down,turns_per_block,speed_factor,headway_arrival_min,corner_delay_per_turn_min,service_time_min,arrival_rate_blocks_per_min,service_rate_blocks_per_min,utilization,per_ramp_capacity_blocks_per_hour,total_capacity_blocks_per_hour,mean_corner_queue_length,waiting_probability,blocking_probability,mc_settings
3254,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0595937736761996,3.5924964361913174,0.0,3.7750316200162546,0.27835796576605015,0.2648984434190499,1.0508101224502413,15.893906605142993,95.36343963085795,10.508101224502415,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3255,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8061197556733222,3.875869044182304,0.0,4.962041894952627,0.25800665311461035,0.20152993891833054,1.2802398219312061,12.091796335099833,72.550778010599,12.802398219312062,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3256,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.109366586663911,4.874133422723268,0.0,3.6056611476183056,0.20516467508623953,0.27734164666597777,0.7397542978221872,16.640498799958667,99.84299279975201,0.04497486383818844,0.7397542978221872,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3257,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9318441518370191,4.512850664782066,0.0,4.292563291956578,0.22158942856317446,0.23296103795925474,0.9511866469359173,13.977662277555284,83.86597366533171,0.3964343500855207,0.9511866469359173,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3258,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1853202967140486,3.118089885491931,0.0,3.3746152926671567,0.3207091638547275,0.29633007417851215,1.0822700488426602,17.779804450710728,106.67882670426437,10.822700488426602,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3259,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1863512554526796,3.65578690143064,0.0,3.371682696516141,0.27353891979006334,0.2965878138631699,0.9222864426798731,17.795268831790196,106.77161299074118,0.2341064015734026,0.9222864426798731,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3260,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9340449367519374,3.9828646340982,0.0,4.2824492083964,0.2510755679313766,0.23351123418798433,1.0752183671354003,14.01067405127906,84.06404430767437,10.752183671354002,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3261,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1549908884807638,4.700170344434374,0.0,3.4632307838042475,0.21275824634401447,0.28874772212019095,0.7368309082467984,17.324863327211457,103.94917996326873,0.0441244411500695,0.7368309082467984,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3262,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0905684385797358,4.55285497608848,0.0,3.66781199464131,0.2196424013617793,0.27264210964493396,0.8056070342465549,16.358526578696036,98.15115947217622,0.07140759115744366,0.8056070342465549,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3263,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9632834643268562,3.43227543422857,0.0,4.1524640961165105,0.29135190900690566,0.24082086608171407,1.2098283414861803,14.449251964902844,86.69551178941707,12.098283414861804,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3264,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9216182219769011,3.1009191274807844,0.0,4.340191963023333,0.32248503069230616,0.23040455549422525,1.3996469384060801,13.824273329653515,82.94563997792109,13.9964693840608,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3265,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8551524657346103,3.264750790230709,0.0,4.677528464545605,0.30630209294760086,0.2137881164336526,1.4327367585122965,12.827286986019155,76.96372191611493,14.327367585122966,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3266,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7816042264282546,4.006579359720841,0.0,5.1176795937747785,0.24958946528134543,0.19540105660706364,1.2773189132915002,11.72406339642382,70.34438037854292,12.773189132915002,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3267,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0086796843012817,3.1797552111353333,0.0,3.9655800173776905,0.3144896174705692,0.25216992107532044,1.247133742714043,15.130195264519227,90.78117158711535,12.47133742714043,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3268,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.020020268537755,3.4995155262404207,0.0,3.921490703056499,0.2857538400677748,0.25500506713443877,1.1205810271884726,15.300304028066327,91.80182416839796,11.205810271884726,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3269,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9720093292301708,4.6426953996255484,0.0,4.115186839994624,0.215392119000668,0.24300233230754267,0.8863788135501048,14.580139938452561,87.48083963071537,0.14789648184034307,0.8863788135501048,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3270,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.225298589856719,3.803906201133646,0.0,3.264510408412159,0.2628876599801484,0.30632464746417976,0.858199502248311,18.379478847850784,110.2768730871047,0.1110905688375631,0.858199502248311,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3271,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7568450586315836,4.99229298905286,0.0,5.285097596107999,0.20030875635560813,0.1892112646578959,1.0586513266944073,11.352675879473754,68.11605527684253,10.586513266944074,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3272,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1751524799882942,4.511965507917851,0.0,3.403813605567036,0.2216328999512837,0.29378811999707355,0.7543970802954573,17.627287199824412,105.76372319894648,0.04956155246359983,0.7543970802954573,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3273,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1504107235165386,3.5298365370527103,0.0,3.4770190491383186,0.283299237656757,0.28760268087913465,0.9850368459389077,17.256160852748078,103.53696511648846,1.3869481753397392,0.9850368459389077,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3274,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1293761971270095,3.015140685380076,0.0,3.5417782047961475,0.3316594827063415,0.2823440492817524,1.174664327263285,16.940642956905144,101.64385774143086,11.74664327263285,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3275,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.012457656190322,4.0544149502593845,0.0,3.950782509810049,0.24664471009214886,0.2531144140475805,0.9744396067692318,15.186864842854831,91.12118905712899,0.7945491256560717,0.9744396067692318,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3276,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8451776891039803,4.411711551413183,0.0,4.732732597615801,0.2266693976580755,0.21129442227599504,1.0727656471783127,12.677665336559702,76.06599201935822,10.727656471783126,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3277,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.181439684386719,3.9393660915687643,0.0,3.3856997126995827,0.25384794831337254,0.29535992109667975,0.8594529256739639,17.721595265800786,106.32957159480472,0.11240892855401818,0.8594529256739639,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3278,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1222973272816508,4.813009320961645,0.0,3.564117905981757,0.20777021886178249,0.2805743318204127,0.7405175573750276,16.834459909224762,101.00675945534857,0.04520028484211541,0.7405175573750276,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3279,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.166410607190243,4.535901854186313,0.0,3.429324095084807,0.22046332397537913,0.29160265179756073,0.7560401889912557,17.496159107853643,104.97695464712186,0.050112942605425786,0.7560401889912557,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3280,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8678937866365681,4.040538245467441,0.0,4.6088588967799655,0.24749177937413935,0.21697344665914203,1.1406546892484064,13.018406799548522,78.11044079729113,11.406546892484064,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3281,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.027187496551968,3.0378478271795473,0.0,3.8941283976168704,0.3291804122158541,0.256796874137992,1.2818707911489848,15.407812448279522,92.44687468967713,12.818707911489849,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3282,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.95797961947753,3.6764938182437783,0.0,4.175454173212525,0.2719982813619116,0.23949490486938252,1.1357163590192285,14.36969429216295,86.21816575297771,11.357163590192286,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3283,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0698357176191138,3.988816273278432,0.0,3.73889180752151,0.2507009427080215,0.26745892940477844,0.937343700828941,16.047535764286707,96.28521458572024,0.2999241385683276,0.937343700828941,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3284,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.126303846767985,3.5004686828239797,0.0,3.5514395262684277,0.28567603101458305,0.2815759616919962,1.0145611482526755,16.894557701519773,101.36734620911864,10.145611482526755,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3285,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8368576842224935,4.675303842817619,0.0,4.7797852316028075,0.21388984194818447,0.20921442105562335,1.022347507733791,12.5528652633374,75.3171915800244,10.223475077337909,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3286,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8370191160574757,3.8489423150371653,0.0,4.778863377506579,0.25981163606769825,0.20925477901436895,1.2416043126539906,12.555286740862137,75.33172044517282,12.416043126539906,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3287,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7718034379693866,3.407600995223879,0.0,5.182666729917649,0.2934615881969773,0.19295085949234664,1.5209136096572684,11.577051569540798,69.46230941724478,15.209136096572683,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3288,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8285925191655663,4.55819879071734,0.0,4.827463327846838,0.21938490309735406,0.20714812979139158,1.059072574385709,12.428887787483495,74.57332672490097,10.59072574385709,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3289,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8700866148148344,4.216567562402543,0.0,4.597243460470026,0.2371597241596702,0.2175216537037086,1.0902809909799192,13.051299222222516,78.3077953333351,10.902809909799192,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3290,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7862592895497283,3.39415689368654,0.0,5.087380274121408,0.29462397623990116,0.19656482238743206,1.4988642050060876,11.793889343245924,70.76333605947555,14.988642050060875,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3291,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.92784547745256,4.065492096237286,0.0,4.311062668519088,0.24597268333777478,0.23196136936313996,1.060403652612948,13.917682161788397,83.50609297073038,10.60403652612948,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3292,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0875831476227824,4.38904247486053,0.0,3.677879717742152,0.22784012816640076,0.2718957869056956,0.8379685862709777,16.313747214341735,97.88248328605042,0.09269038462034311,0.8379685862709777,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3293,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1465365638720753,3.8968666507413188,0.0,3.4887679347017317,0.25661642792158806,0.2866341409680188,0.8952751652505345,17.19804845808113,103.18829074848676,0.16369741462359252,0.8952751652505345,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3294,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9229081314291501,3.6047640905042435,0.0,4.33412586126626,0.2774106640249286,0.23072703285728752,1.2023327331414888,13.843621971437251,83.06173182862351,12.023327331414887,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3295,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7919124489811472,4.379337361362383,0.0,5.051063416348979,0.228345048002629,0.1979781122452868,1.153385318270531,11.878686734717208,71.27212040830325,11.53385318270531,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3296,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.129686163079204,4.374532171160382,0.0,3.5408064033440354,0.22859587285530042,0.282421540769801,0.8094137303840666,16.945292446188063,101.67175467712838,0.07352380153998125,0.8094137303840666,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3297,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9455918441848156,3.033874857121626,0.0,4.230154928470599,0.3296114860020117,0.2363979610462039,1.3943076519919275,14.183877662772234,85.10326597663341,13.943076519919273,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3298,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8757137975270364,3.468250618029347,0.0,4.567702383239549,0.28832979796834807,0.2189284493817591,1.3170047053390013,13.135706962905546,78.81424177743328,13.170047053390011,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3299,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9853454877236738,4.292632111717556,0.0,4.059489843750868,0.2329573031125378,0.24633637193091845,0.9456878060129398,14.780182315855107,88.68109389513064,0.3521897082056454,0.9456878060129398,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3300,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.23493213803705,3.448289568318742,0.0,3.2390443788741967,0.28999884730897557,0.3087330345092625,0.9393191362561337,18.52398207055575,111.1438924233345,0.310994719792709,0.9393191362561337,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3301,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9363199183239763,4.925309703443878,0.0,4.272044118382152,0.20303291776774554,0.23407997958099408,0.8673655821876645,14.044798774859645,84.26879264915787,0.1213183692132336,0.8673655821876645,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3302,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.2297265371933541,3.3255818732989737,0.0,3.2527556973189613,0.3006992574830224,0.30743163429833853,0.9781012229574824,18.445898057900312,110.67538834740188,0.9343856739243659,0.9781012229574824,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3303,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8765845798398965,4.496432122534334,0.0,4.5631649152790015,0.22239855350832421,0.21914614495997412,1.0148412765779846,13.148768697598447,78.89261218559068,10.148412765779847,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3304,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8027723800094501,4.996645253755936,0.0,4.982732465151471,0.20013427994479063,0.20069309500236251,0.9972155740706211,12.04158570014175,72.2495142008505,7.638724815834092,0.9972155740706211,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3305,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8285894015011962,3.6931569336291896,0.0,4.827481491741269,0.2707710552167954,0.20714735037529908,1.307142257558333,12.428841022517945,74.57304613510767,13.071422575583329,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3306,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.136890869921087,4.2062547579135865,0.0,3.5183675987103715,0.23774118724468948,0.2842227174802717,0.8364608900806509,17.053363048816305,102.32017829289782,0.09150568553610686,0.8364608900806509,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3307,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0188065582244468,3.21142393958863,0.0,3.9261623982585174,0.31138834947095023,0.2547016395561117,1.2225612289486274,15.2820983733667,91.6925902402002,12.225612289486275,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3308,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0409611251915303,4.2436469816511035,0.0,3.8426026709345416,0.23564636840054104,0.26024028129788257,0.905495364611944,15.614416877872955,93.68650126723773,0.18556573291213557,0.905495364611944,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3309,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.233854198426094,4.97504555986726,0.0,3.2418741250809093,0.20100318438625137,0.3084635496065235,0.6516270225206553,18.50781297639141,111.04687785834847,0.026069466324901692,0.6516270225206553,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3310,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0024186852594823,4.945718338594118,0.0,3.9903486026545636,0.20219509716039802,0.2506046713148706,0.8068289234175979,15.036280278892235,90.21768167335341,0.07207742221533037,0.8068289234175979,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3311,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8085104444722531,3.823556379393872,0.0,4.9473696070938935,0.26153661690180824,0.20212761111806327,1.2939183096021651,12.127656667083796,72.76594000250277,12.939183096021651,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3312,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.109257617179996,4.641240910458714,0.0,3.6060153548180973,0.21545961937605299,0.277314404294999,0.7769506958133099,16.63886425769994,99.83318554619964,0.057884791916191,0.7769506958133099,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3313,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8539256820348216,4.653199404453644,0.0,4.684248388534691,0.2149058987334361,0.21348142050870542,1.0066726098286976,12.808885230522325,76.85331138313396,10.066726098286976,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3314,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0407690074012093,3.6545332445796967,0.0,3.843311985229041,0.27363275501274276,0.2601922518503023,1.0516560468917162,15.611535111018139,93.66921066610882,10.516560468917161,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3315,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1771893827309974,4.645495272441165,0.0,3.397923952321315,0.21526230064905635,0.29429734568274935,0.7314449274072208,17.65784074096496,105.94704444578977,0.04260968603475817,0.7314449274072208,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3316,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.988540537716299,3.324809162470884,0.0,4.046369215409919,0.30076914226765256,0.24713513442907475,1.2170229982170755,14.828108065744486,88.96864839446691,12.170229982170754,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3317,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9071425504507974,4.957758393039887,0.0,4.409450309669888,0.20170406073113265,0.22678563761269935,0.8894040330525667,13.60713825676196,81.64282954057177,0.15298094105607754,0.8894040330525667,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3318,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0377732936035216,4.72834014120428,0.0,3.854406376281436,0.21149070712694246,0.2594433234008804,0.8151711300743567,15.566599404052823,93.39959642431694,0.07689643428643672,0.8151711300743567,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3319,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.813475645641057,4.021186490243013,0.0,4.917172408828309,0.24868282096003136,0.20336891141026425,1.2228163057742565,12.202134684615855,73.21280810769512,12.228163057742563,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3320,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9037820281388793,3.7706441138749236,0.0,4.425845917999756,0.2652066781694612,0.22594550703471986,1.1737638940025847,13.556730422083191,81.34038253249915,11.737638940025848,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3321,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0020713934301884,4.8918972648140455,0.0,3.9917315534850357,0.20441966498207167,0.2505178483575471,0.8159884268617755,15.031070901452825,90.18642540871696,0.0773929301248237,0.8159884268617755,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3322,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8770755818106195,3.142252250918286,0.0,4.560610377206569,0.3182430690304261,0.21926889545265488,1.4513826430942276,13.156133727159293,78.93680236295576,14.513826430942276,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3323,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7696290607611647,3.996779136807067,0.0,5.197308942627494,0.25020146617330385,0.19240726519029117,1.3003743176010225,11.54443591141747,69.26661546850482,13.003743176010225,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3324,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0425704897109291,3.9738938008852602,0.0,3.8366710351729503,0.25164235636524335,0.2606426224277323,0.9654689398891986,15.638557345663937,93.83134407398362,0.5773579245108109,0.9654689398891986,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3325,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9506236824056411,3.7626493957081872,0.0,4.207763885997065,0.26577017809329667,0.23765592060141028,1.118298157355982,14.259355236084616,85.5561314165077,11.18298157355982,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3326,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9453051297174149,3.225255158579708,0.0,4.231437949771563,0.31005298831623784,0.23632628242935375,1.3119699812014078,14.179576945761225,85.07746167456735,13.11969981201408,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3327,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.2484063979489874,3.5027626336705877,0.0,3.2040848289239934,0.28548894246713136,0.31210159948724686,0.9147307893844903,18.726095969234812,112.35657581540887,0.20988083421217144,0.9147307893844903,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3328,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8058920159434799,4.966236488330978,0.0,4.963444135027309,0.2013597222664831,0.20147300398586998,0.9994377325143033,12.0883802391522,72.53028143491319,9.994377325143034,0.9994377325143033,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3329,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8270878189031049,4.615902777049999,0.0,4.8362458116054166,0.216642344585753,0.2067719547257762,1.0477356316192252,12.406317283546572,74.43790370127944,10.477356316192253,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3330,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.1881309087422283,4.676566314101494,0.0,3.3666323892158103,0.2138321009122971,0.29703272718555707,0.7198940767854031,17.821963631133425,106.93178178680054,0.03957248627286213,0.7198940767854031,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3331,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8151308295270239,4.019063190339857,0.0,4.907187723866342,0.248814201877587,0.20378270738175597,1.2209779969772967,12.226962442905357,73.36177465743214,12.209779969772967,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3332,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.2088114160405588,4.323650862137634,0.0,3.309035592253035,0.23128602005241355,0.3022028540101397,0.7653336723439855,18.132171240608383,108.79302744365029,0.053386235144794805,0.7653336723439855,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3333,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0859804306421044,4.01001186146915,0.0,3.683307624277292,0.2493758209567065,0.2714951076605261,0.9185278626402459,16.289706459631567,97.7382387577894,0.22148993154059377,0.9185278626402459,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3334,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.0140814524619315,4.354718809556015,0.0,3.944456325760637,0.22963595210914545,0.25352036311548287,0.9057889839189853,15.211221786928972,91.26733072157383,0.18626480866012354,0.9057889839189853,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3335,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.8892003407647356,4.7269368486598,0.0,4.4984238271432675,0.21155349267750934,0.22230008519118394,0.9516572721758867,13.338005111471036,80.02803066882622,0.4006899207277167,0.9516572721758867,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3336,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.9297367410356694,3.485189407111669,0.0,4.302293136812305,0.28692845156692487,0.23243418525891735,1.2344503079325628,13.946051115535042,83.67630669321025,12.344503079325628,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3337,2,Phase 2,8 straight edge-ramps,6,2,0.0,1.162977284956715,4.90178654263365,0.0,3.439448088746528,0.20400725149951474,0.29074432123917876,0.7016723512604383,17.444659274350727,104.66795564610436,0.03529828878166619,0.7016723512604383,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
3338,2,Phase 2,8 straight edge-ramps,6,2,0.0,0.7787522741259654,4.827223633471104,0.0,5.13642159759907,0.20715841567110732,0.19468806853149134,1.0640529603774813,11.68128411188948,70.08770467133688,10.640529603774814,1.0,0.0,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
