total_capacity_blocks_per_hour_median,total_capacity_blocks_per_hour_ci_lower,total_capacity_blocks_per_hour_ci_upper,per_ramp_capacity_blocks_per_hour_median,per_ramp_capacity_blocks_per_hour_ci_lower,per_ramp_capacity_blocks_per_hour_ci_upper,utilization_median,utilization_ci_lower,utilization_ci_upper,mean_corner_queue_length_median,mean_corner_queue_length_ci_lower,mean_corner_queue_length_ci_upper,waiting_probability_median,waiting_probability_ci_lower,waiting_probability_ci_upper,blocking_probability_median,blocking_probability_ci_lower,blocking_probability_ci_upper,service_time_min_median,service_time_min_ci_lower,service_time_min_ci_upper,headway_arrival_min_median,headway_arrival_min_ci_lower,headway_arrival_min_ci_upper,phase_id
998.56648209999,804.7077124030602,1199.1200936944495,249.5851651343889,201.08567317659413,299.1058630261527,0.8010205695289039,0.609504191637377,0.9894706261142502,0.35149852223229316,0.011780275643418589,1.8566139396782406,0.501160016574396,0.024857988131746125,0.9755256447592857,0.150093091734357,0.007989935178936064,0.2926601067886703,3.9985346884913198,3.014744899963444,4.972300951697493,3.9878865849155325,2.0859621736631966,5.96728376411737,1
1001.6619553385972,804.3435832260762,1199.5926732141772,249.73208990055429,200.60740902578735,299.2161299044406,0.7986489176357496,0.6091737987333479,0.9901593827757432,0.34155392887375924,0.011881529779010552,1.863004736028234,0.5051079685557192,0.02302765119486543,0.9768775950717766,0.14891190748977803,0.007690384776394448,0.29286537214768965,4.003374934541105,3.0283384958797614,4.98515631485261,4.00096488246731,2.01206037888035,5.947875281445645,2
1000.82832285187,808.8216705620962,1197.8333633443833,250.01196741655008,200.5924236425678,298.06638356360907,0.7987834117720995,0.6101748602130631,0.9892641142874153,0.3490902002243978,0.013746183115963245,1.8846263084896704,0.5009197199145385,0.027038164779733503,0.9740344848987514,0.14900620223941324,0.007382194925060464,0.29281995884693557,3.9979025091480445,3.02165019743145,4.999025375521449,3.9887080092366975,2.046135724308042,5.959989834772302,3a
1000.0075494079892,802.2077658925251,1198.983233840247,249.8694193313429,202.33088299443992,298.6639149704505,0.7990464164942619,0.6100071860802605,0.9903180828511995,0.3494058232195974,0.012959579749091246,1.7962396730371297,0.49941914494365697,0.025913771357412227,0.9754155770468335,0.14970086441772845,0.00850877993280581,0.2921445753137946,3.9930429047681053,3.0262547709767067,4.967225409771356,4.010879393605144,2.033029329004442,5.986406475360809,3b
1001.6494058414246,806.3466840117507,1195.0142241158214,250.46870416155872,201.1088433594678,299.1150986264132,0.8007522749641995,0.6101767495022131,0.9907458916879385,0.343659339275223,0.012910924535943929,1.8406297387143804,0.4980451800292969,0.025850048035518266,0.977680629043504,0.1483665432016043,0.007508746573321048,0.2924043414488204,4.002677304506778,3.0211071107472804,4.96059162198449,3.9861712107767855,2.0086210134310387,5.930111827305365,3c
