scenario,duration_years
baseline,12.761095905376095
baseline,12.376122455211592
baseline,11.903081524692759
baseline,10.880309487428102
baseline,11.210340516999413
baseline,12.719475379296671
baseline,11.503531032450248
baseline,11.554120183247717
baseline,11.85696911500343
baseline,11.352667709100428
baseline,11.262370163053015
baseline,11.923378468211887
baseline,11.446908621224697
baseline,11.530746169625084
baseline,11.50830909666617
baseline,12.259095671985671
baseline,11.818809675128797
baseline,11.849541973574121
baseline,12.303500000598046
baseline,11.870552491741982
baseline,11.792402898675402
baseline,12.228286475962712
baseline,12.346070672521908
baseline,11.867655172952555
baseline,11.999384547259025
baseline,11.50797476261399
baseline,11.46404060030677
baseline,12.406638489175792
baseline,12.213175510330052
baseline,12.219308301695456
baseline,12.116418867406733
baseline,11.979391568514247
baseline,12.362968544276049
baseline,12.506862153271399
baseline,12.492390616672468
baseline,11.894327993104481
baseline,12.783900010070035
baseline,12.085686881283346
baseline,12.324649940728673
baseline,12.117143359145025
baseline,12.096556248175727
baseline,11.533690919279998
baseline,12.365928955105355
baseline,13.720739260344077
baseline,11.737328077976551
baseline,11.99379487513459
baseline,11.69675650470062
baseline,11.673065081061724
baseline,12.881875341311572
baseline,11.568852429845537
baseline,11.680957545018458
baseline,11.06714318047786
baseline,11.521473256406058
baseline,11.002471749791322
baseline,12.32430850061236
baseline,13.690426860153403
baseline,11.741948274649326
baseline,11.024702402568167
baseline,12.48559215818957
baseline,11.538628142751184
baseline,12.729688566719071
baseline,11.790244305942984
baseline,11.591960614018165
baseline,11.849895025445242
baseline,12.399801360420117
baseline,11.821506503098673
baseline,11.668139167679524
baseline,11.837906357859213
baseline,11.237780825205812
baseline,12.18484437612321
baseline,10.960778956976679
baseline,11.697938417975308
baseline,12.40076827615842
baseline,12.129460611602282
baseline,12.299549098891179
baseline,11.914956036380367
baseline,12.649950112149924
baseline,12.50055197357644
baseline,12.213885335671405
baseline,12.502277225740446
baseline,12.395381958260215
baseline,11.70058078326626
baseline,11.198601489952221
baseline,12.198632265931376
baseline,12.273205150254087
baseline,12.60142345950202
baseline,11.422077240110188
baseline,11.438641552180169
baseline,12.222034384947532
baseline,11.91141968024987
baseline,10.90829067116833
baseline,12.171902331553579
baseline,10.925931798030092
baseline,11.41713024715825
baseline,12.762031054008677
baseline,13.058242358953114
baseline,11.268438954583036
baseline,11.763197570599612
baseline,11.97731266470853
baseline,13.030630090864271
baseline,11.67032082231119
baseline,11.679369752364646
baseline,12.884546578753415
baseline,11.737331448452139
baseline,12.378434851213202
baseline,11.126501381683381
baseline,11.853759910213492
baseline,11.028529919017833
baseline,11.356307697931951
baseline,12.448844980747893
baseline,11.923707289399132
baseline,11.769066050941552
baseline,11.526424819431794
baseline,11.825384870282722
baseline,12.128322924576688
baseline,12.535883739283346
baseline,10.524326094492576
baseline,11.480127116227461
baseline,12.045121107037524
baseline,11.89543248642217
baseline,12.18859238379769
baseline,12.10860194057798
baseline,11.777194217558664
baseline,11.651106046431018
baseline,11.811146364478821
baseline,12.637074624432643
baseline,11.535784823411515
baseline,11.916249767441627
baseline,12.05928506535105
baseline,12.891811682572161
baseline,11.779798412793765
baseline,12.521239543389274
baseline,12.688176989558418
baseline,11.915702232595844
baseline,11.831084488358615
baseline,11.763390290278242
baseline,11.80523626620686
baseline,12.4579242847925
baseline,12.087180377765296
baseline,12.089688062200121
baseline,11.31794945611686
baseline,11.40483006194517
baseline,13.261542636472146
baseline,11.849970778889135
baseline,11.51189129769792
baseline,12.811268851958188
baseline,12.11697929033311
baseline,12.292297635042697
baseline,11.872850949474795
baseline,11.769312960478672
baseline,11.854706306247884
baseline,11.177536669479252
baseline,11.901742387872346
baseline,12.125336765202835
baseline,13.07445307098124
baseline,12.002520548038886
baseline,10.67377783717399
baseline,11.898246493447639
baseline,13.650514342977829
baseline,12.465250276844168
baseline,11.491750475082721
baseline,12.300017715255715
baseline,11.530189998947554
baseline,11.193223676964678
baseline,11.752377642642008
baseline,12.005736562420317
baseline,10.915486862341167
baseline,11.304823760665302
baseline,11.958583968959697
baseline,11.718346786488723
baseline,12.183533020313703
baseline,11.26897871224673
baseline,12.373582360164576
baseline,11.285877272365488
baseline,12.943414105538782
baseline,10.998548146339019
baseline,11.335889068580336
baseline,12.196863575171783
baseline,12.956914525690266
baseline,12.136514923125603
baseline,12.283185805574021
baseline,11.96275869503977
baseline,11.372304750404728
baseline,11.67186609212777
baseline,11.27048585132201
baseline,11.234047081164316
baseline,12.187630954774217
baseline,11.319071875769403
baseline,12.139168966731944
baseline,11.221466930510559
baseline,12.125542443702427
baseline,11.672690014233073
baseline,12.79606904804357
baseline,12.141619910362222
baseline,12.690517053571115
baseline,11.522570990023839
baseline,11.985164446888753
baseline,11.397314358277749
baseline,11.715260627426655
baseline,11.801641216128429
baseline,11.539224945373684
baseline,11.268522813752767
baseline,11.160871626536588
baseline,10.67089639424888
baseline,11.35580522125853
baseline,12.321733307487058
baseline,11.061240603538511
baseline,11.18545874118575
baseline,13.036742853052157
baseline,11.589330314780554
baseline,12.14004691947963
baseline,12.330590710481822
baseline,12.342676591932156
baseline,11.102164731040792
baseline,11.819420632763606
baseline,11.05066761929948
baseline,13.457775834734921
baseline,11.063183483442993
baseline,11.360489194686231
baseline,11.364477089227561
baseline,11.115979473267046
baseline,12.762595730683302
baseline,13.44220484519207
baseline,11.680012479872861
baseline,11.211353136306913
baseline,10.72420407976573
baseline,11.811944082863569
baseline,11.770630013959622
baseline,11.58101682127783
baseline,12.08153688129529
baseline,12.183746736640687
baseline,12.14124581969218
baseline,11.770767312109509
baseline,11.330906947822399
baseline,12.344655441606537
baseline,11.959846548021094
baseline,12.478547084467545
baseline,12.419232256288149
baseline,11.156411842397397
baseline,11.149675250154113
baseline,11.522630207639917
baseline,11.35584984523882
baseline,12.398283622907197
baseline,12.157869040453004
baseline,12.606747228750292
baseline,12.18452260610156
baseline,12.074086937132307
baseline,12.668353117489284
baseline,12.22785790672011
baseline,11.99211276833034
baseline,12.84196367446819
baseline,12.01950931739949
baseline,11.777495328745921
baseline,11.47675346948486
baseline,12.366932886519015
baseline,12.691297059929427
baseline,11.923312940795217
baseline,12.734978338731278
baseline,10.86383567330447
baseline,11.920499742549529
baseline,11.929381306527237
baseline,11.538589309421491
baseline,13.417071930648277
baseline,11.914293343801374
baseline,11.718598168861357
baseline,11.967644780087245
baseline,10.846579269554425
baseline,11.5202129803766
baseline,12.53608051081109
baseline,11.593573999796872
baseline,11.481733578020378
baseline,12.735972505925972
baseline,12.7549621848343
baseline,12.255905041475316
baseline,11.69170303504811
baseline,11.814600718241978
baseline,11.495505816224696
baseline,11.389754556192424
baseline,11.362375024215106
baseline,11.599697745532882
baseline,11.3677171222204
baseline,11.079911818595093
baseline,12.080381775723987
baseline,12.089281306156105
baseline,12.979904848380457
baseline,11.571451287218029
baseline,12.125376445344312
baseline,12.135144020237028
baseline,11.806372959852474
baseline,12.391722984617548
baseline,12.410296910046736
baseline,12.143793103181352
baseline,11.805341270469215
baseline,11.747158360052717
baseline,11.185658798054776
baseline,11.49452056943746
baseline,11.597474616931265
baseline,11.31863630035092
baseline,12.210205030767987
baseline,12.666448012463235
baseline,11.437736868467567
baseline,12.117938381822661
baseline,11.368053227004914
baseline,11.777163203338201
baseline,11.559119716329038
baseline,12.306452535249747
baseline,11.565589910440421
baseline,12.553365546137087
baseline,11.811020773179917
baseline,11.581967181262712
baseline,11.247891074722363
baseline,12.100190818619073
baseline,12.482698362063925
baseline,12.111995429538949
baseline,13.323031140440355
baseline,12.810454060819678
baseline,11.775675295461076
baseline,11.76968144080568
baseline,12.227839756832516
baseline,11.47664445259456
baseline,12.647829505450085
baseline,12.163935261375897
baseline,12.102099732825701
baseline,12.357301263801666
baseline,12.99378262804064
baseline,12.052046843860161
baseline,11.887257218140618
baseline,12.859576905174997
baseline,12.5265485338846
baseline,11.767996578786814
baseline,11.955599847073163
baseline,12.066324030699509
baseline,12.164060511853808
baseline,11.191708631915184
baseline,11.091314955895188
baseline,11.449206149831669
baseline,11.40635161734601
baseline,11.585213303712141
baseline,12.326044762169122
baseline,11.855084119925973
baseline,12.066916917943999
baseline,11.26371626583719
baseline,11.688004587644489
baseline,12.29772301416075
baseline,12.302311112177428
baseline,11.53994355910187
baseline,12.046619399358308
baseline,13.297221320781526
baseline,11.942402978762944
baseline,11.557518418212892
baseline,11.852305923422016
baseline,12.006115200385812
baseline,11.865298837534977
baseline,11.93443860704891
baseline,11.144690597894453
baseline,11.407517386316803
baseline,11.866353633239648
baseline,11.857189046653032
baseline,11.628905047854543
baseline,11.850437467387204
baseline,11.987994692152006
baseline,12.479185901494406
baseline,11.895231388473883
baseline,12.18606801921669
baseline,11.642777897348186
baseline,12.288687595105237
baseline,12.172269404622762
baseline,12.464918371910812
baseline,12.373190495048101
baseline,12.298604129470684
baseline,11.895689593729092
baseline,12.09534406224071
baseline,12.584961073230945
baseline,11.580579720573928
baseline,11.593876191062206
baseline,12.058168201183243
baseline,12.195627308189618
baseline,11.484388489648847
baseline,11.909342966626106
baseline,11.898238795659937
baseline,10.735460070831978
baseline,11.825993917897312
baseline,11.861761114908512
baseline,11.86004994247762
baseline,12.801839708336555
baseline,11.26836142166458
baseline,11.484101141333035
baseline,10.53093311723333
baseline,11.677086242182586
baseline,11.725468448116018
baseline,11.660643809279668
baseline,12.611939557430457
baseline,12.461776726600629
baseline,11.997784635564267
baseline,11.739708467130082
baseline,12.56221135219261
baseline,11.941152150864186
baseline,11.487638727946033
baseline,10.998286711487626
baseline,11.699530683789554
baseline,12.397918094023382
baseline,13.347417417494723
baseline,11.988340705560397
baseline,11.517148283091267
baseline,11.285217394909111
baseline,12.2766954424814
baseline,10.972532130187906
baseline,12.27573745441019
baseline,12.435882368951427
baseline,12.20804810368672
baseline,11.825955104607015
baseline,12.284426009716828
baseline,12.052036924034766
baseline,11.510020628158122
baseline,13.074420792291887
baseline,11.750491510646501
baseline,12.410611638266253
baseline,10.630189477408152
baseline,12.71557715466555
baseline,12.83468703789942
baseline,11.969890776856113
baseline,12.280752556023552
baseline,12.280600242331577
baseline,11.585797758581668
baseline,12.273819796202003
baseline,11.493008886733811
baseline,11.604928093581778
baseline,12.623725502182824
baseline,12.53086555957994
baseline,11.550130304831598
baseline,11.534907626483276
baseline,11.584217645510432
baseline,12.384700026428863
baseline,11.386877083032918
baseline,12.161053585498369
baseline,12.39323284713147
baseline,11.901558830822749
baseline,12.552393803498935
baseline,11.777512710314673
baseline,11.829285118197294
baseline,11.399436902409997
baseline,12.556723667959405
baseline,11.516497799961744
baseline,12.156962769146997
baseline,11.911333569146791
baseline,11.357767175372011
baseline,11.604733283096893
baseline,12.781346175510757
baseline,12.069995579979386
baseline,11.381818348591594
baseline,12.130801202147959
baseline,11.868207351806749
baseline,14.131951617008166
baseline,12.118926638352821
baseline,11.734010605522883
baseline,12.804393408910355
baseline,10.931963652800224
baseline,12.007362371850315
baseline,13.16605055459001
baseline,11.885436410554625
baseline,10.989199762482889
baseline,11.72531243055221
baseline,12.825824626254345
baseline,12.172469603238662
baseline,11.47617877098059
baseline,11.561970948282294
baseline,11.632564462769068
baseline,12.163697858288206
baseline,12.753689332750996
baseline,12.578198806584707
baseline,12.219731077244875
baseline,11.205255921171373
baseline,11.207272584837819
baseline,12.265570007998551
baseline,11.197748025772611
baseline,11.822569117816917
baseline,12.130108639826753
baseline,11.31116392440827
baseline,11.373482542995967
baseline,11.898168236435346
baseline,12.247982091962662
baseline,12.583746833115079
baseline,12.309529921187833
baseline,11.995342406571337
baseline,11.527852711505696
baseline,11.34779195434188
baseline,11.660135010967279
baseline,12.192468442882335
baseline,12.149217262864715
baseline,10.79565960862333
baseline,11.50580630595479
baseline,12.671288051326364
baseline,11.998574560451637
baseline,11.158982721689513
baseline,13.398838274174562
baseline,11.935835189320306
baseline,12.17734690174921
baseline,12.186317033631871
baseline,11.741426366826392
baseline,11.53826522022977
baseline,13.247547762187496
baseline,12.548221072494648
baseline,12.438430174249662
baseline,12.29118593080657
baseline,11.385037459169181
baseline,12.71623025684227
baseline,11.47379952307022
baseline,12.117847550712279
baseline,11.039337482767818
baseline,10.826597108818708
baseline,12.1384259331938
baseline,11.492747663550887
baseline,10.853755584034438
baseline,12.269945407117744
baseline,13.246523589704891
baseline,12.78549159533684
baseline,11.804380629196505
baseline,11.95772022750871
baseline,12.47815309704396
baseline,12.620778790391068
baseline,11.755132523706802
baseline,11.972411238165037
baseline,12.128029947564064
baseline,12.277838979277007
baseline,11.875713114213456
baseline,11.883196915311917
baseline,12.779462402278728
baseline,12.674368311413323
baseline,12.232412933378459
baseline,12.991438416337232
baseline,11.73069911390334
baseline,12.931017610130867
baseline,12.27107910127791
baseline,14.007035745574498
baseline,11.281105785284703
baseline,11.55967139503987
baseline,12.197707305568946
baseline,12.184963953134128
baseline,13.137802980318547
baseline,11.571430912713193
baseline,12.488569934146398
baseline,12.645483983438456
baseline,12.367905573829422
baseline,11.40842119301032
baseline,12.79677840434884
baseline,12.686544105832866
baseline,12.305073854500339
baseline,12.07156953968927
baseline,12.084308740927007
baseline,11.90704855274728
baseline,12.329674983698434
baseline,11.970645633373673
baseline,11.47080022674516
baseline,11.36007534289086
baseline,11.524588215824744
baseline,12.08198018804589
baseline,11.936984713052533
baseline,12.078005328886558
baseline,12.246297725133442
baseline,11.594487174957921
baseline,12.832755743899643
baseline,11.798433144295432
baseline,11.704006089086015
baseline,12.235363680093323
baseline,10.934362103647072
baseline,11.50309691342195
baseline,12.534763441351528
baseline,10.987004938589921
baseline,12.617992623091475
baseline,12.861084056417829
baseline,11.740367519895367
baseline,12.122856561094592
baseline,12.618918185300018
baseline,11.68508798676708
baseline,12.466101959415177
baseline,11.56987460351089
baseline,11.67896299431375
baseline,11.498188923983786
baseline,12.152765065005713
baseline,12.642729030599945
baseline,11.84635851718402
baseline,11.238110981851667
baseline,11.341302190414169
baseline,12.183407906560616
baseline,13.070429702341276
baseline,12.182891506068803
baseline,11.730442701666263
baseline,12.404856175791839
baseline,11.814584922986858
baseline,11.735341874802117
baseline,11.409824630830832
baseline,12.79720656628719
baseline,10.568246714946447
baseline,12.423919464433524
baseline,11.686812959271476
baseline,11.717115219650676
baseline,12.974570086722172
baseline,11.545787908948283
baseline,11.56487160418517
baseline,11.877257854887679
baseline,12.194780601760922
baseline,11.69922361761522
baseline,11.074459697805626
baseline,11.46125345774963
baseline,12.718575631341004
baseline,11.995993711575828
baseline,12.216814185755107
baseline,11.80203209425581
baseline,11.576412421059768
baseline,12.9652962017675
baseline,11.844015597360992
baseline,11.698364732123755
baseline,12.604888280631751
baseline,11.541182094111445
baseline,11.612824996894531
baseline,11.958532453504038
baseline,11.952751323887622
baseline,12.103949127719371
baseline,13.228284389643552
baseline,12.148996153437121
baseline,10.651105211569734
baseline,12.143138460287355
baseline,11.974559818798337
baseline,11.977793060930718
baseline,12.095935096461316
baseline,11.935987676242434
baseline,11.92214231099701
baseline,12.31310528030139
baseline,11.642506647162621
baseline,11.415785376302445
baseline,13.840045391790893
baseline,11.544821538972972
baseline,12.010751648545616
baseline,11.116518452569819
baseline,12.020259436300812
baseline,11.423791682636898
baseline,11.69887351999513
baseline,12.573712326770947
baseline,12.229210754238883
baseline,12.28649189608957
baseline,10.969028441843689
baseline,13.065853534284813
baseline,11.28143426393516
baseline,12.87195468185205
baseline,12.559382179745883
baseline,12.291807724311559
baseline,11.467208213724543
baseline,12.040739429482569
baseline,11.682746942855058
baseline,11.96943000983816
baseline,11.808643330811206
baseline,10.82777696023213
baseline,12.620568379381709
baseline,11.905679376699613
baseline,11.674887477497432
baseline,11.632210842876805
baseline,12.162083422325663
baseline,11.445672815433058
baseline,10.71472294367318
baseline,12.190810293285868
baseline,12.257160177100735
baseline,11.837447006400991
baseline,11.305512361970747
baseline,12.004228981703594
baseline,11.133305092352817
baseline,11.371845965058597
baseline,11.52533604615829
baseline,12.451704597424705
baseline,11.744264584082243
baseline,11.695814406818453
baseline,13.140704381855699
baseline,12.158548451113418
baseline,12.150613528226499
baseline,11.740227813739168
baseline,11.611899168221886
baseline,10.750493407662306
baseline,12.527271317259702
baseline,12.215169406168753
baseline,11.849200646383158
baseline,11.873323284944274
baseline,12.386804385221273
baseline,11.08474399119964
baseline,11.615553952591759
baseline,11.31187195277722
baseline,13.024491156698039
baseline,12.470865215734685
baseline,10.742011249888924
baseline,11.10676845368992
baseline,11.876133960184175
baseline,11.681886608984925
baseline,11.209201616615562
baseline,13.134377874844855
baseline,12.13504245521323
baseline,12.230874733845882
baseline,11.558175190466557
baseline,12.378478320231817
baseline,11.734119898423366
baseline,11.789493020940492
baseline,12.31188632619479
baseline,11.044899914680279
baseline,12.914759394272457
baseline,12.058728028165522
baseline,12.718335351015146
baseline,11.345309548793304
baseline,11.429365032831965
baseline,11.297843243593771
baseline,12.098486028383352
baseline,11.990881944912042
baseline,11.68643506037635
baseline,11.379104426029242
baseline,11.240646158798526
baseline,11.92452925872492
baseline,11.685769280429287
baseline,11.5617667920973
baseline,12.883524470052052
baseline,11.904975889409405
baseline,12.71161481562453
baseline,11.647491604222894
baseline,12.095248532064023
baseline,11.920486654254988
baseline,11.008221058397078
baseline,12.809553961547557
baseline,11.874516967264038
baseline,12.39297535041951
baseline,11.524592423997802
baseline,11.857432604709679
baseline,11.460612123861827
baseline,12.690649706299324
baseline,12.134377455505378
baseline,12.167150918292023
baseline,12.76605551087462
baseline,12.641731307256117
baseline,12.404350173984241
baseline,11.156430620621698
baseline,11.556121960495824
baseline,11.384722433541768
baseline,12.38163490067078
baseline,12.05186960182179
baseline,11.173325017027555
baseline,11.843698361900106
baseline,11.117352610234239
baseline,11.921827574121165
baseline,11.030788400161594
baseline,12.262939554202708
baseline,12.173586620613282
baseline,13.110950815849007
baseline,12.454079736898302
baseline,11.709973731162966
baseline,12.43609849686767
baseline,11.169452180145267
baseline,11.407604698722562
baseline,12.147167346288267
baseline,10.765173880090469
baseline,11.93107882412499
baseline,11.375687825161947
baseline,12.01142938151389
baseline,11.34403543141504
baseline,12.200930347966379
baseline,11.963796915572418
baseline,12.792192098598063
baseline,11.956496946974482
baseline,11.515312797228148
baseline,11.810353513856494
baseline,11.19841827991125
baseline,12.190223775284437
baseline,12.299268675932389
baseline,13.47271687736999
baseline,11.597571073832388
baseline,11.798385231527378
baseline,11.623510668197257
baseline,12.076114466095499
baseline,12.17578664372872
baseline,11.921701335785903
baseline,12.598890652065442
baseline,11.60030231668794
baseline,12.537863880067013
baseline,12.26868947602816
baseline,11.945627697368106
baseline,11.771445536263126
baseline,13.444956248821569
baseline,11.488341297882945
baseline,12.126453588192529
baseline,11.52560364086163
baseline,13.03340675722604
baseline,12.47762080067343
baseline,11.565835693505086
baseline,12.253293926953491
baseline,12.102825280719692
baseline,11.656885879031668
baseline,12.400034272183792
baseline,12.180281789943672
baseline,12.07821311391858
baseline,11.928325704934064
baseline,12.20495649136949
baseline,12.086229927880854
baseline,11.986878248799169
baseline,11.586790780962927
baseline,12.975483064772217
baseline,11.359068461192495
baseline,12.202934322887389
baseline,11.768418340176286
baseline,13.016938379098434
baseline,11.440276848106244
baseline,11.533964224227953
baseline,11.403542928393318
baseline,12.141470514252243
baseline,11.182787044701188
baseline,11.678438505435361
baseline,10.768244162206507
baseline,12.09269561013134
baseline,11.666164729057119
baseline,11.12061651953414
baseline,12.598452990676037
baseline,11.218288241369423
baseline,12.423368064364222
baseline,11.55311817258966
baseline,12.917605001816648
baseline,12.394857366324063
baseline,11.382426713925417
baseline,11.432736027603214
baseline,12.308618024478381
baseline,11.801484466941991
baseline,11.85484649571351
baseline,12.712968297615415
baseline,11.526458770289379
baseline,12.005601171333687
baseline,12.51870304275785
baseline,12.430702199450364
baseline,11.860441189602584
baseline,11.786313357652352
baseline,10.986262828620749
baseline,11.355861084845632
baseline,12.138465957283252
baseline,11.872945882364778
baseline,11.996081095794455
baseline,12.570170387587732
baseline,11.283927472086022
baseline,11.816486164638956
baseline,12.06242363434534
baseline,11.551371112686608
baseline,12.811503630155205
baseline,12.490791104137548
baseline,12.12186972453903
baseline,13.038850206190302
baseline,11.114775327702723
baseline,11.948119687596629
baseline,12.166728312775021
baseline,11.434137079042625
baseline,12.128088579425144
baseline,11.328182269953103
baseline,12.359460229959465
baseline,12.581499451458296
baseline,12.111415480519026
baseline,10.925733260697466
baseline,11.405215213323375
baseline,12.284288658282765
baseline,11.964882024994235
baseline,10.489268523641575
baseline,12.694854108187382
baseline,12.032027221863823
baseline,11.48719058919435
baseline,12.543202939451367
baseline,11.566289856539951
baseline,11.560171986736329
baseline,12.162020386253095
baseline,13.030511001980187
baseline,12.931402438777475
baseline,12.16282149699212
baseline,12.223506964494709
baseline,12.420089264955514
baseline,11.24588550528781
baseline,12.33168535434756
baseline,11.534629603461822
baseline,12.138535881116258
baseline,11.82147956256587
baseline,12.246532330416846
baseline,12.021212087850648
baseline,10.298381833472487
baseline,12.056683925994212
baseline,12.33049256371999
baseline,12.213759431148931
baseline,11.893285181249032
baseline,12.943054724392601
baseline,12.134356152475002
baseline,12.208872976841212
baseline,12.57336316792302
baseline,12.164520465562148
baseline,11.443308323387411
baseline,10.620033789718516
baseline,11.679235605700272
baseline,12.401706330578445
baseline,11.74968418829733
baseline,12.425918765491124
baseline,12.039069421756963
baseline,12.722727842320557
baseline,11.782707110748106
baseline,12.226605796397624
baseline,12.249309002565843
baseline,12.855139467636965
baseline,11.003411796105254
baseline,11.689837506385992
baseline,12.45446785660073
baseline,12.88277921077519
baseline,12.092490551578432
baseline,11.784142740569
baseline,12.399405590893226
baseline,12.466662304679492
baseline,11.745944244363887
baseline,12.145498062158568
baseline,12.65656410900945
baseline,13.09983579631671
baseline,12.390684587232343
baseline,11.978192992509337
baseline,11.921296462224527
baseline,12.279934328626979
baseline,11.885739833823974
baseline,12.062967123968726
baseline,11.35496304062702
baseline,12.728275403109956
baseline,11.309743359072044
baseline,11.704752520238308
baseline,12.009267443444642
baseline,13.163853327702341
baseline,11.710105048528824
baseline,11.57275443161558
baseline,11.637576027424208
baseline,12.953562373041127
baseline,10.429288503010653
baseline,11.38535725854478
baseline,13.645075981313855
baseline,12.299883890862983
baseline,11.328510440315691
baseline,11.92832670511283
baseline,11.991737056939462
baseline,12.453024363769364
baseline,13.067505322360923
baseline,12.17983679107782
baseline,11.643800866574178
baseline,12.41743152535041
baseline,11.55468006716431
baseline,11.36847961640018
baseline,10.975035935166995
baseline,11.079147423505267
baseline,11.444180838727135
baseline,11.28914373309452
baseline,12.135452221753534
baseline,11.277321964943756
baseline,10.263196266191802
baseline,11.362653052865355
baseline,11.68221546550434
baseline,11.60678928076249
baseline,12.866316072679268
baseline,11.60223561297456
baseline,12.47405056024822
baseline,11.94160109320873
baseline,11.928102995516614
baseline,11.478112901280728
baseline,11.918575349639509
baseline,11.517293127203981
baseline,12.051502971547462
baseline,11.816446438591802
baseline,11.417478209799187
baseline,12.541341477944133
baseline,12.202463631280901
baseline,11.695703070216288
baseline,12.037181751477112
baseline,11.904111776285148
baseline,11.460201743145376
baseline,11.993505093447618
baseline,11.598034570785575
baseline,11.417308880669548
baseline,11.048235958416868
baseline,11.746544759006746
baseline,12.285634937542605
baseline,11.55669335299758
baseline,13.506419295974098
baseline,12.476930804055142
baseline,12.732764613246472
baseline,12.42234383319084
baseline,13.07597590447891
baseline,11.505067203346174
baseline,10.557226393932652
baseline,11.696801682465624
baseline,12.280423670109782
baseline,12.040696899451897
baseline,12.113258540886259
baseline,12.743004468450446
baseline,12.176003273795708
baseline,12.42455414133032
baseline,11.420282361282085
baseline,11.334328728579182
baseline,12.925463676516648
baseline,12.011193294166835
baseline,11.596787674548445
baseline,11.597819340933134
baseline,11.582237064997512
baseline,11.548683596544468
baseline,11.231630494393125
baseline,11.11395364391112
baseline,11.840103548792408
baseline,11.613839393095658
baseline,12.61162278828713
baseline,12.123599271755133
baseline,12.107297502546501
baseline,11.52957116919413
baseline,11.882653426110954
baseline,12.163581834411405
baseline,12.374831298568898
baseline,11.89830050282134
baseline,12.59449213413401
baseline,11.95722412600337
baseline,12.420901053376399
baseline,11.672028032928065
baseline,10.947047830050824
baseline,12.109082468858364
baseline,12.380308665606657
baseline,12.290624755976262
baseline,12.19971119265224
baseline,11.752253637698233
baseline,11.494058870905766
baseline,12.276560572173569
baseline,12.202231134804268
baseline,11.631888312064747
baseline,12.613007744520484
baseline,11.451717938730562
baseline,11.619135311881616
baseline,12.939454952211324
baseline,12.466589333022583
baseline,11.746885404246102
baseline,12.120252465506557
baseline,12.04260855657745
baseline,10.463068037625069
baseline,11.438617766348699
baseline,11.923163061845438
baseline,11.747681640260017
baseline,12.096612453328879
baseline,12.625279676874644
baseline,11.767679342913333
baseline,11.355084958740417
baseline,12.142286602019057
baseline,11.764776658067737
baseline,11.862482634350224
baseline,11.784674427887257
baseline,13.324973654182484
baseline,10.722240272546872
baseline,11.729625161148912
baseline,11.950457905897483
baseline,11.508336177244598
baseline,12.485486936656029
baseline,12.43319745951515
baseline,11.924950984230465
baseline,11.796738125202832
baseline,11.88788183663217
baseline,11.892016010260273
baseline,11.907258019103157
baseline,11.844126304958749
baseline,12.099747891303311
baseline,12.39705771395475
baseline,11.260464077907276
baseline,11.358934116442743
baseline,10.981097237282794
baseline,12.465269110580955
baseline,12.098501053149025
baseline,12.248942315379777
baseline,11.152228789385866
baseline,13.03298165418344
baseline,11.604875210244048
baseline,12.050440749094307
baseline,12.458011738350455
baseline,11.394058807889797
baseline,11.640111341431405
baseline,12.056847594837595
baseline,13.728846896073133
baseline,12.128329729835768
baseline,12.920605521389716
baseline,12.672004166755302
baseline,12.167715063767579
baseline,11.392834742426619
baseline,12.582669968186964
baseline,11.115198249189412
baseline,12.917168896566242
baseline,12.069028986897298
baseline,10.511544737494265
baseline,11.756859554597053
baseline,12.337544922626389
baseline,11.81600281093685
baseline,12.374117472294207
baseline,11.46996649117127
baseline,11.219204378668675
baseline,11.911258862195325
baseline,11.970895595167525
baseline,11.752369101508101
baseline,12.68529317742177
baseline,11.469864609458929
baseline,12.13541050406051
baseline,11.992036629549249
baseline,11.083666241749754
baseline,11.212110229606388
baseline,11.95949715795115
baseline,13.157607112867623
baseline,12.29296200063469
baseline,10.993284040398954
baseline,10.279708082344088
baseline,12.384948605705786
baseline,11.896961015589474
baseline,12.632494734684197
baseline,11.452910373451534
baseline,12.15722245828386
baseline,12.45305347342478
baseline,11.696042827535836
baseline,11.708173184758227
baseline,11.967239164585528
baseline,12.271174814655097
baseline,11.944293385796534
baseline,12.530463784440602
baseline,11.68783854377021
baseline,11.207021209531343
baseline,13.154911776336878
baseline,11.607248373132023
baseline,11.627634867397047
baseline,11.914518276807787
baseline,11.991578116958227
baseline,11.730563804912888
baseline,11.942497976172156
baseline,11.929573764269305
baseline,12.054304275608182
baseline,10.661726551247996
baseline,13.093749774761761
baseline,11.867531549884426
baseline,12.29376818671219
baseline,11.180049398925469
baseline,11.682702275905404
baseline,11.569219925816736
baseline,12.83528449839957
baseline,11.61784512569747
baseline,12.399983638421041
baseline,11.581508537431839
baseline,11.693119494606494
baseline,11.811118486282666
baseline,12.720124342032069
baseline,10.906127872798999
baseline,11.21394024750876
baseline,10.875800207346643
baseline,11.338665900681193
baseline,11.491354277887309
baseline,11.052674394055877
baseline,11.534588062899239
baseline,10.840324744091818
baseline,11.376942333589241
baseline,12.668777315442489
baseline,12.188717538088445
baseline,12.061696733633685
baseline,11.385334879108264
baseline,11.094756212454998
baseline,11.310307373915665
baseline,11.927579461303116
baseline,12.46634446566464
baseline,12.487025459164158
baseline,12.323596166716683
baseline,11.532681660814847
baseline,11.966825607210625
baseline,11.767789617914579
baseline,11.836552753806828
baseline,13.193341778115691
baseline,10.973923442412072
baseline,11.817347689537648
