total_capacity_blocks_per_hour_median,total_capacity_blocks_per_hour_ci_lower,total_capacity_blocks_per_hour_ci_upper,per_ramp_capacity_blocks_per_hour_median,per_ramp_capacity_blocks_per_hour_ci_lower,per_ramp_capacity_blocks_per_hour_ci_upper,utilization_median,utilization_ci_lower,utilization_ci_upper,mean_corner_queue_length_median,mean_corner_queue_length_ci_lower,mean_corner_queue_length_ci_upper,waiting_probability_median,waiting_probability_ci_lower,waiting_probability_ci_upper,blocking_probability_median,blocking_probability_ci_lower,blocking_probability_ci_upper,service_time_min_median,service_time_min_ci_lower,service_time_min_ci_upper,headway_arrival_min_median,headway_arrival_min_ci_lower,headway_arrival_min_ci_upper,phase_id
184.6764640054074,111.6788325672407,253.93643323473117,15.389705333783951,9.306569380603392,21.1613694362276,0.8920102781861641,0.6129497974981178,0.995,3.6840654067153737,0.48534718744652194,133.70529692034737,0.8920102781861641,0.6129497974981178,0.995,0.08402055637232819,0.0,0.29000000000000004,3.486657313032167,2.828258760816874,4.593671557212965,3.996602982832421,3.0514003429035563,4.951704245748538,1
85.92531863403993,54.22531570296061,123.40921927120885,14.320886439006653,9.0375526171601,20.56820321186814,0.9178143145517753,0.6325082555534935,0.995,5.1248813727223546,0.5443206834055662,137.62811915077515,0.9178143145517753,0.6325082555534935,0.995,0.13562862910355067,0.0,0.29000000000000004,3.6013059236687948,2.9099107113138065,4.723741982103164,4.001123283976299,3.051098741740821,4.947355315118351,2
18.899297379265178,12.856542128532606,25.945093603044096,6.299765793088392,4.285514042844202,8.648364534348033,0.995,0.995,0.995,170.30349753905128,110.93330553053046,273.8845053765242,0.995,0.995,0.995,0.29000000000000004,0.29000000000000004,0.29000000000000004,6.762156151239161,4.925786815748197,9.94046445368205,3.9943754799125037,3.0475231156120692,4.947522944009457,3a
12.378936688221348,8.51972239550572,16.966344629170315,6.189468344110674,4.25986119775286,8.483172314585158,0.995,0.995,0.995,172.96916625887943,113.77721184482077,275.28611146833174,0.995,0.995,0.995,0.29000000000000004,0.29000000000000004,0.29000000000000004,6.88265900550512,5.0217063170998495,10.00032587992102,3.9887940137676328,3.046055588260179,4.944567154168854,3b
4.330606510469422,2.6966574161880366,6.365432311616045,4.330606510469422,2.6966574161880366,6.365432311616045,0.995,0.995,0.995,247.94772804411178,154.05043652436174,424.71049846048356,0.995,0.995,0.995,0.29000000000000004,0.29000000000000004,0.29000000000000004,9.836959324381631,6.692397167281214,15.797334783760432,4.000521141529004,3.0511998170437318,4.9533247740149395,3c
