trial_id,phase_id,phase_label,ramp_configuration,ramps_up,ramps_down,turns_per_block,speed_factor,headway_arrival_min,corner_delay_per_turn_min,service_time_min,arrival_rate_blocks_per_min,service_rate_blocks_per_min,utilization,per_ramp_capacity_blocks_per_hour,total_capacity_blocks_per_hour,mean_corner_queue_length,waiting_probability,blocking_probability,mc_settings
1,1,Phase 1,16 straight edge-ramps,12,4,0,1.1103641933335642,4.547912097111927,0.0,3.1521189363034208,0.21988111877426847,0.3172469123810183,0.6930914382239532,19.034814742861098,228.41777691433316,0.7826040090890025,0.6930914382239532,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
2,1,Phase 1,16 straight edge-ramps,12,4,0,1.1056188807373353,3.877756879504105,0.0,3.165647820400694,0.2578810459432109,0.31589110878209575,0.8163605710127768,18.953466526925745,227.44159832310893,1.8145465425910121,0.8163605710127768,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
3,1,Phase 1,16 straight edge-ramps,12,4,0,0.8513475155416621,4.7171958398227645,0.0,4.111129634028657,0.21199035061422683,0.24324214729761776,0.871519812538273,13.966385788506857,167.5966294620823,2.9558907044442493,0.871519812538273,0.04303962507654613,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
4,1,Phase 1,16 straight edge-ramps,12,4,0,0.7683276975841186,4.394736058118728,0.0,4.555347947243319,0.22754495077187276,0.21952219930974817,0.995,9.351645690595271,112.21974828714326,103.13636922822104,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5,1,Phase 1,16 straight edge-ramps,12,4,0,0.9018997609035346,3.188354695775299,0.0,3.8806973365794617,0.31364139044035505,0.2576856459724384,0.995,10.977408518425875,131.7289022211105,121.10615719803492,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
6,1,Phase 1,16 straight edge-ramps,12,4,0,0.8285681524294755,4.951244703273511,0.0,4.224154633191633,0.20196941575900113,0.236733757836993,0.8531500433413918,14.11453887851273,169.37446654215276,2.478260848743505,0.8531500433413918,0.00630008668278359,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
7,1,Phase 1,16 straight edge-ramps,12,4,0,0.947894239607847,4.522279403980706,0.0,3.6923950518445854,0.22112742505908783,0.270826925602242,0.8164898101153103,16.24961553613452,194.99538643361424,1.8163994338435232,0.8164898101153103,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
8,1,Phase 1,16 straight edge-ramps,12,4,0,1.2396730595763021,4.572128610553907,0.0,2.823325047651061,0.21871650716291888,0.3541923027360864,0.6175077930078215,21.251538164165183,255.0184579699822,0.49846227904087476,0.6175077930078215,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
9,1,Phase 1,16 straight edge-ramps,12,4,0,0.8405356854526105,3.2562272653510917,0.0,4.1640111902153505,0.3071038716003683,0.24015305298646014,0.995,10.230520057223202,122.76624068667843,127.23900381128786,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
10,1,Phase 1,16 straight edge-ramps,12,4,0,0.9094369717114845,3.9007718757911345,0.0,3.848534982488442,0.2563595185368755,0.2598391347747099,0.9866085751830596,11.33079760907794,135.9695713089353,36.34402216085995,0.9866085751830596,0.27321715036611915,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
11,1,Phase 1,16 straight edge-ramps,12,4,0,1.1125571581597862,3.7415960484651625,0.0,3.1459057850017698,0.2672656232920198,0.3178734737599389,0.8407924704464688,19.072408425596336,228.86890110715603,2.220158746077962,0.8407924704464688,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
12,1,Phase 1,16 straight edge-ramps,12,4,0,1.0045913914309608,4.853529977697203,0.0,3.484003575836468,0.20603560802038318,0.2870261118374174,0.7178287950926557,17.221566710245042,206.6588005229405,0.9130594654996322,0.7178287950926557,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
13,1,Phase 1,16 straight edge-ramps,12,4,0,0.7719640717866925,4.287730240161329,0.0,4.533889759790677,0.2332236274179353,0.22056116336762643,0.995,9.395905559460886,112.75086671353063,105.2123165010955,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
14,1,Phase 1,16 straight edge-ramps,12,4,0,0.8308450090806608,4.64552322654166,0.0,4.212578714136814,0.21526100532370943,0.23738428830876024,0.9068039290103498,12.624934067174026,151.49920880608832,4.411631074876142,0.9068039290103498,0.11360785802069961,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
15,1,Phase 1,16 straight edge-ramps,12,4,0,1.217624777386598,3.8868283976546625,0.0,2.8744487341265264,0.2572791740956216,0.34789279353902797,0.7395357962962779,20.873567612341677,250.48281134810014,1.0498816847509747,0.7395357962962779,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
16,1,Phase 1,16 straight edge-ramps,12,4,0,0.8015824963695142,3.4544774435695538,0.0,4.366362808384687,0.2894793833033942,0.22902357039128976,0.995,9.756404098668943,117.07684918402731,125.7652152984824,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
17,1,Phase 1,16 straight edge-ramps,12,4,0,1.0675463936048528,4.10916957403167,0.0,3.2785460388108514,0.24335817297967097,0.3050132553156722,0.7978609740347463,18.30079531894033,219.60954382728397,1.5746146268585914,0.7978609740347463,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
18,1,Phase 1,16 straight edge-ramps,12,4,0,1.1461628244204558,3.127634512208351,0.0,3.053667354609704,0.31973045318966087,0.3274750926915588,0.9763504471798335,14.683310633273218,176.19972759927862,20.15387358393087,0.9763504471798335,0.25270089435966714,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
19,1,Phase 1,16 straight edge-ramps,12,4,0,0.882719531362462,4.655262343985164,0.0,3.965019324538806,0.2148106650298776,0.2522055803892748,0.851728437960497,15.080024219477208,180.9602906337265,2.446326598479329,0.851728437960497,0.0034568759209940847,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
20,1,Phase 1,16 straight edge-ramps,12,4,0,1.112539001569345,4.26332879824413,0.0,3.145957126053925,0.23455849814160573,0.31786828616267,0.7379109787050909,19.072097169760198,228.86516603712238,1.0387932501010906,0.7379109787050909,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
21,1,Phase 1,16 straight edge-ramps,12,4,0,0.8349475895150902,4.516175480170748,0.0,4.191879878391749,0.22142629408239733,0.2385564541471686,0.9281924267108553,12.074990281953635,144.89988338344364,5.998957641516818,0.9281924267108553,0.1563848534217107,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
22,1,Phase 1,16 straight edge-ramps,12,4,0,0.8923751374168951,3.709051936259737,0.0,3.9221173397224405,0.26961067603933714,0.25496432497625576,0.995,10.861480243988495,130.33776292786195,105.21574839308319,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
23,1,Phase 1,16 straight edge-ramps,12,4,0,0.9059110154421037,4.941396048789807,0.0,3.863514120414935,0.20237195928565757,0.25883171869774396,0.7818669222761743,15.529903121864638,186.35883746237567,1.4012452639658641,0.7818669222761743,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
24,1,Phase 1,16 straight edge-ramps,12,4,0,1.2482174952821117,4.786242242644395,0.0,2.803998512461932,0.2089321746171169,0.35663357008060337,0.5858455068318325,21.3980142048362,256.7761704580344,0.4143561926004315,0.5858455068318325,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
25,1,Phase 1,16 straight edge-ramps,12,4,0,0.8572861476089786,4.556766994147524,0.0,4.082650827569891,0.21945383674090607,0.244938899316851,0.895953388183648,13.345641280421132,160.14769536505358,3.857561816691473,0.895953388183648,0.09190677636729606,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
26,1,Phase 1,16 straight edge-ramps,12,4,0,0.8146037323167925,3.389277415703935,0.0,4.29656759618047,0.2950481407531243,0.23274392351908357,0.995,9.91489114191296,118.97869370295552,126.13558094688011,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
27,1,Phase 1,16 straight edge-ramps,12,4,0,1.2128457187407051,3.9334420074540684,0.0,2.8857751203789066,0.25423026400413434,0.34652734821163006,0.733651370710492,20.791640892697803,249.49969071237365,1.0104131851197522,0.733651370710492,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
28,1,Phase 1,16 straight edge-ramps,12,4,0,0.8309653469101763,3.0876075315744576,0.0,4.211968661526309,0.32387535973202913,0.23741867054576463,0.995,10.114035365249572,121.36842438299487,135.73321011047062,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
29,1,Phase 1,16 straight edge-ramps,12,4,0,1.1896399598147027,3.308578984135096,0.0,2.9420666068960535,0.3022445602160568,0.3398971313756294,0.8892236277276441,18.793988056925144,225.52785668310173,3.5689860747788473,0.8892236277276441,0.07844725545528819,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
30,1,Phase 1,16 straight edge-ramps,12,4,0,1.075228313823345,4.366097906484909,0.0,3.2551226144283194,0.22903746581466092,0.30720808966381286,0.7455450345246558,18.432485379828773,221.18982455794526,1.09221173472881,0.7455450345246558,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
31,1,Phase 1,16 straight edge-ramps,12,4,0,1.0384307490352593,4.489524311815634,0.0,3.3704703017044033,0.22274074724758186,0.2966944997243598,0.7507410735774215,17.801669983461586,213.62003980153904,1.1305756781618033,0.7507410735774215,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
32,1,Phase 1,16 straight edge-ramps,12,4,0,1.1256693557732884,4.93501946486842,0.0,3.109261153863111,0.20263344595068636,0.32161981593522526,0.6300403019678895,19.297188956113516,231.5662674733622,0.5364784113178407,0.6300403019678895,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
33,1,Phase 1,16 straight edge-ramps,12,4,0,1.1129994785740251,3.651650716276304,0.0,3.144655561280406,0.273848754357243,0.31799985102115,0.8611600083392159,18.654125342557148,223.84950411068576,2.670687858346599,0.8611600083392159,0.022320016678431868,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
34,1,Phase 1,16 straight edge-ramps,12,4,0,0.8052630947091568,3.7409194120697378,0.0,4.3464055698021555,0.2673139647899365,0.23007516991690197,0.995,9.801202238460023,117.61442686152029,115.60456309216319,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
35,1,Phase 1,16 straight edge-ramps,12,4,0,1.2497330552033445,3.939111622551616,0.0,2.8005980840688522,0.25386434704590466,0.3570665872009556,0.7109720039501508,21.423995232057333,257.087942784688,0.8744502216209394,0.7109720039501508,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
36,1,Phase 1,16 straight edge-ramps,12,4,0,1.2209448632243642,3.378942718168571,0.0,2.866632315202943,0.29595056306311474,0.3488413894926755,0.8483814477792312,20.93048336956053,251.16580043472635,2.373558744605241,0.8483814477792312,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
37,1,Phase 1,16 straight edge-ramps,12,4,0,1.1982959814309582,3.2598430106709433,0.0,2.9208142681246723,0.30676323882056494,0.3423702804088452,0.8959984448832424,18.65239676776513,223.82876121318156,3.859621196682631,0.8959984448832424,0.0919968897664849,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
38,1,Phase 1,16 straight edge-ramps,12,4,0,1.0611445669712034,3.9514098524518673,0.0,3.2983253261993855,0.2530742285261792,0.3031841619917724,0.8347211373562679,18.191049719506342,218.29259663407612,2.107829658324929,0.8347211373562679,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
39,1,Phase 1,16 straight edge-ramps,12,4,0,1.0113956656661571,3.4538186981017684,0.0,3.460564563221378,0.2895345955911362,0.2889701901903306,0.995,12.310130102108081,147.72156122529697,99.6943395522671,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
40,1,Phase 1,16 straight edge-ramps,12,4,0,1.018139291940834,4.33962798936502,0.0,3.4376435795225073,0.23043449863690302,0.29089694055452403,0.7921516747396377,17.45381643327144,209.4457971992573,1.5095244934178949,0.7921516747396377,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
41,1,Phase 1,16 straight edge-ramps,12,4,0,0.7574684721141163,3.8743038377446615,0.0,4.620654362327978,0.2581108869825056,0.21641956346117608,0.995,9.2194734034461,110.6336808413532,118.66779899205571,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
42,1,Phase 1,16 straight edge-ramps,12,4,0,0.9997347509727215,4.665356392115675,0.0,3.500928617910472,0.21434589685151872,0.2856385002779204,0.7504096844191681,17.138310016675227,205.65972020010273,1.1280780128820864,0.7504096844191681,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
43,1,Phase 1,16 straight edge-ramps,12,4,0,1.0618847838299599,4.4005302040044985,0.0,3.296026135129606,0.22724534400195603,0.30339565252284567,0.749006592916965,18.20373915137074,218.4448698164489,1.1175809013331646,0.749006592916965,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
44,1,Phase 1,16 straight edge-ramps,12,4,0,1.0793531043874742,3.6247332827640824,0.0,3.242683034655491,0.275882367608973,0.3083866012535641,0.8945990730062062,16.852745290000623,202.23294348000746,3.796491758894527,0.8945990730062062,0.0891981460124125,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
45,1,Phase 1,16 straight edge-ramps,12,4,0,0.9160697325256565,4.664519602790402,0.0,3.820669841749165,0.21438434933401962,0.2617342092930447,0.8190918180435065,15.704052557582681,188.44863069099216,1.854287072950531,0.8190918180435065,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
46,1,Phase 1,16 straight edge-ramps,12,4,0,0.9856411751467747,4.609528714993604,0.0,3.550988014962752,0.21694191789005648,0.28161176432764995,0.7703581503706239,16.896705859658997,202.76047031590798,1.2921244119924862,0.7703581503706239,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
47,1,Phase 1,16 straight edge-ramps,12,4,0,1.0681553033312872,3.774956758060349,0.0,3.2766770797134535,0.2649036966754079,0.3051872295232249,0.8680038712276741,17.651887581713485,211.82265098056183,2.8539879444714122,0.8680038712276741,0.03600774245534821,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
48,1,Phase 1,16 straight edge-ramps,12,4,0,0.9641527551375908,3.576656207860488,0.0,3.6301301649037216,0.2795907523351784,0.27547221575359737,0.995,11.735116391103249,140.821396693239,100.98760697606555,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
49,1,Phase 1,16 straight edge-ramps,12,4,0,1.2310675994917626,4.364991007949951,0.0,2.8430607721663295,0.22909554640060006,0.3517335998547893,0.6513325610495572,21.10401599128736,253.24819189544831,0.6083649599750449,0.6513325610495572,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
50,1,Phase 1,16 straight edge-ramps,12,4,0,1.102721054926,3.2795049672186196,0.0,3.1739667836802785,0.3049240693323632,0.3150631585502857,0.9678188676055431,14.449343365262697,173.39212038315236,14.553144821196785,0.9678188676055431,0.23563773521108633,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
51,1,Phase 1,16 straight edge-ramps,12,4,0,0.7506368731254452,3.399816404950217,0.0,4.662707262736726,0.2941335298411924,0.21446767803584152,0.995,9.136323084326849,109.63587701192219,136.46012530758915,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
52,1,Phase 1,16 straight edge-ramps,12,4,0,0.7616397407411265,3.0147245395020112,0.0,4.59534844727806,0.33170526424453545,0.21761135449746472,0.995,9.270243701591996,111.24292441910396,151.66797646450829,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
53,1,Phase 1,16 straight edge-ramps,12,4,0,1.0951501017341871,4.573848755004277,0.0,3.1959089392930666,0.2186342517132631,0.3129000290669106,0.698735159486068,18.774001744014637,225.28802092817563,0.8103016971199509,0.698735159486068,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
54,1,Phase 1,16 straight edge-ramps,12,4,0,0.9563225487727514,4.329701713184065,0.0,3.659853053231412,0.23096279287669438,0.2732350139350718,0.8452898826926242,16.39410083610431,196.72921003325172,2.3092057527269607,0.8452898826926242,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
55,1,Phase 1,16 straight edge-ramps,12,4,0,1.1697354746061333,4.41033075725267,0.0,2.992129482247685,0.2267403637143375,0.3342101356017524,0.6784365270852325,20.052608136105142,240.6312976332617,0.7156847093224898,0.6784365270852325,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
56,1,Phase 1,16 straight edge-ramps,12,4,0,0.8365077047431311,4.561458062043936,0.0,4.1840618803083895,0.21922814731566592,0.2390022013551803,0.9172641342741098,12.410978941659296,148.93174729991156,5.084696247774588,0.9172641342741098,0.13452826854821964,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
57,1,Phase 1,16 straight edge-ramps,12,4,0,0.756913457026146,3.91783155107668,0.0,4.6240425077805165,0.2552432351832954,0.21626098772175598,0.995,9.212718076946803,110.55261692336164,117.43542914644213,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
58,1,Phase 1,16 straight edge-ramps,12,4,0,0.9440411750568561,4.137482391905787,0.0,3.707465407734157,0.24169287148056837,0.2697260500162446,0.8960679603101447,14.69247552496342,176.30970629956104,3.862802038189754,0.8960679603101447,0.09213592062028941,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
59,1,Phase 1,16 straight edge-ramps,12,4,0,1.1180320521537244,3.279593996255315,0.0,3.1305005909783756,0.30491579175404443,0.3194377291867784,0.9545390662846754,15.159017117772763,181.90820541327315,10.021184724990366,0.9545390662846754,0.20907813256935093,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
60,1,Phase 1,16 straight edge-ramps,12,4,0,1.2358638666887842,3.229060147071947,0.0,2.832027130445567,0.3096876349320349,0.3531039619110812,0.8770437840910451,20.04032563775096,240.48390765301153,3.1279662989234795,0.8770437840910451,0.05408756818209026,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
61,1,Phase 1,16 straight edge-ramps,12,4,0,1.1918269396755277,4.336805923580943,0.0,2.936667970395826,0.23058444800644667,0.34052198276443646,0.6771499629319336,20.431318965866186,245.17582759039425,0.7101316705161891,0.6771499629319336,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
62,1,Phase 1,16 straight edge-ramps,12,4,0,0.9920373059685694,3.942192412286265,0.0,3.5280931260773474,0.2536659542247083,0.2834392302767341,0.8949571094200444,15.477240797865932,185.72688957439118,3.8124818504105344,0.8949571094200444,0.08991421884008877,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
63,1,Phase 1,16 straight edge-ramps,12,4,0,1.1564086415981834,4.130472212962378,0.0,3.0266117651654,0.24210306919915078,0.33040246902805237,0.7327519976208028,19.824148141683143,237.88977770019773,1.0045453759003882,0.7327519976208028,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
64,1,Phase 1,16 straight edge-ramps,12,4,0,0.785165228933807,4.529997714832051,0.0,4.457660465622919,0.2207506632345122,0.2243329225525163,0.9840315042605238,9.851853865366177,118.22224638439413,30.31963740277111,0.9840315042605238,0.2680630085210476,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
65,1,Phase 1,16 straight edge-ramps,12,4,0,1.0361361737924417,4.269436640001182,0.0,3.3779343763179126,0.23422293953979914,0.2960389067978405,0.7911897191937195,17.76233440787043,213.14801289444517,1.498923255456416,0.7911897191937195,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
